"year","county","municip_number","municip_name","total_mcp_area","sea_mcp_area","prod_area_id","prod_area_name","died_fish_count"
2013,"MØRE OG ROMSDAL","1573","Smøla",2154.4903,1882.580854,6,"Nordmøre - Sør-Trøndelag",348858
2013,"MØRE OG ROMSDAL","1576","Aure",1048.31036,406.9303226,6,"Nordmøre - Sør-Trøndelag",111495
2013,"NORDLAND","1804","Bodø",4826.69546,3431.421782,9,"Vestfjorden - Vesterålen",54742
2013,"NORDLAND","1805","Narvik",2223.616141,200.5690576,9,"Vestfjorden - Vesterålen",610
2013,"NORDLAND","1850","c(\Tysfjord\, \Divtasvuodna\)",1929.019449,465.2612621,9,"Vestfjorden - Vesterålen",22307
2013,"NORDLAND","1811","Bindal",1905.535218,641.2837483,7,"Nord-Trøndelag - Bindal",150308
2013,"NORDLAND","1812","Sømna",790.0974216,594.8391077,8,"Helgeland - Bodø",112147
2013,"NORDLAND","1813","Brønnøy",2099.156683,1052.809515,8,"Helgeland - Bodø",209532
2013,"NORDLAND","1815","Vega",2921.376588,2756.590844,8,"Helgeland - Bodø",257106
2013,"NORDLAND","1816","Vevelstad",661.1474773,122.0988447,8,"Helgeland - Bodø",303257
2013,"NORDLAND","1818","Herøy",2262.099657,2197.637411,8,"Helgeland - Bodø",444578
2013,"NORDLAND","1820","Alstahaug",585.2205361,397.1046147,8,"Helgeland - Bodø",240985
2013,"NORDLAND","1822","Leirfjord",596.1696545,130.9239221,8,"Helgeland - Bodø",17847
2013,"NORDLAND","1824","Vefsn",2030.300385,100.8914234,8,"Helgeland - Bodø",57643
2013,"NORDLAND","1827","Dønna",759.3091081,567.3688444,8,"Helgeland - Bodø",95831
2013,"NORDLAND","1828","Nesna",402.8211117,219.6396197,8,"Helgeland - Bodø",186029
2013,"NORDLAND","1833","Rana",4588.20917,128.0210568,8,"Helgeland - Bodø",27366
2013,"NORDLAND","1834","Lurøy",1337.693384,1072.508261,8,"Helgeland - Bodø",147261
2013,"NORDLAND","1835","Træna",1793.812792,1777.298315,8,"Helgeland - Bodø",27698
2013,"NORDLAND","1836","Rødøy",3103.057128,2391.768309,8,"Helgeland - Bodø",476381
2013,"NORDLAND","1837","Meløy",2746.283777,1872.455608,8,"Helgeland - Bodø",195856
2013,"NORDLAND","1838","Gildeskål",1502.253204,837.5510572,8,"Helgeland - Bodø",314610
2013,"NORDLAND","1840","Saltdal",2245.948768,29.75933009,8,"Helgeland - Bodø",6289
2013,"NORDLAND","1841","c(\Fauske\, \Fuossko\)",1293.965081,96.99544864,8,"Helgeland - Bodø",43488
2013,"NORDLAND","1845","Sørfold",1829.725893,192.322705,9,"Vestfjorden - Vesterålen",198283
2013,"NORDLAND","1848","Steigen",3484.477675,2475.231549,9,"Vestfjorden - Vesterålen",174357
2013,"NORDLAND","1849","c(\Hamarøy\, \Hábmer\)",1562.514447,528.9225273,9,"Vestfjorden - Vesterålen",78119
2013,"NORDLAND","1850","c(\Tysfjord\, \Divtasvuodna\)",1929.019449,465.2612621,9,"Vestfjorden - Vesterålen",327445
2013,"NORDLAND","1851","Lødingen",1043.931094,516.5166935,9,"Vestfjorden - Vesterålen",146549
2013,"NORDLAND","1854","Ballangen",1193.130637,260.9146791,9,"Vestfjorden - Vesterålen",74793
2013,"NORDLAND","1859","Flakstad",1172.39812,994.0116752,9,"Vestfjorden - Vesterålen",30176
2013,"NORDLAND","1860","Vestvågøy",2109.641746,1685.080756,9,"Vestfjorden - Vesterålen",156589
2013,"NORDLAND","1865","Vågan",2087.475486,1608.301755,9,"Vestfjorden - Vesterålen",191105
2013,"NORDLAND","1866","Hadsel",1184.413105,617.8636024,9,"Vestfjorden - Vesterålen",302644
2013,"NORDLAND","1867","Bø",1825.744963,1579.045433,9,"Vestfjorden - Vesterålen",206047
2013,"NORDLAND","1868","Øksnes",1815.174302,1495.658041,9,"Vestfjorden - Vesterålen",339958
2013,"NORDLAND","1870","c(\Sortland\, \Suortá\)",1093.027537,371.1023103,9,"Vestfjorden - Vesterålen",109174
2013,"TROMS","1902","Tromsø",5287.925885,2766.720443,11,"Kvaløya - Loppa",224670
2013,"TROMS","1903","c(\Harstad\, \Hárstták\)",1520.380415,1075.169085,10,"Andfjorden - Senja",312074
2013,"TROMS","1911","Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja",83759
2013,"TROMS","1913","Skånland",580.7459162,85.75053965,10,"Andfjorden - Senja",33428
2013,"TROMS","1917","Ibestad",592.7193788,351.6502163,10,"Andfjorden - Senja",415845
2013,"TROMS","1919","Gratangen",374.6671877,61.92678047,10,"Andfjorden - Senja",1036
2013,"TROMS","1920","c(\Lavangen\, \Loabák\)",324.5644227,22.93030318,10,"Andfjorden - Senja",72178
2013,"TROMS","1923","Salangen",521.5611242,63.59936295,10,"Andfjorden - Senja",4304
2013,"TROMS","1925","Sørreisa",391.0319373,28.08671383,10,"Andfjorden - Senja",11202
2013,"TROMS","1926","Dyrøy",469.7496123,181.2083648,10,"Andfjorden - Senja",128128
2013,"TROMS","1927","Tranøy",938.4325924,414.5371515,10,"Andfjorden - Senja",148958
2013,"TROMS","1928","Torsken",1076.107235,832.6831727,10,"Andfjorden - Senja",386200
2013,"TROMS","1929","Berg",1130.553961,836.6595009,10,"Andfjorden - Senja",137175
2013,"TROMS","1931","Lenvik",1586.547758,693.9699618,10,"Andfjorden - Senja",103072
2013,"TROMS","1936","Karlsøy",5888.348538,4796.755739,11,"Kvaløya - Loppa",375641
2013,"TROMS","1938","Lyngen",1299.636265,487.0741668,11,"Kvaløya - Loppa",52218
2013,"TROMS","1940","c(\Gáivuotna\, \Kaivuono\, \Kåfjord\)",1115.396129,124.1574503,11,"Kvaløya - Loppa",22922
2013,"TROMS","1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa",530289
2013,"TROMS","1942","c(\Nordreisa\, \Raisi\, \Ráisa\)",3681.281994,243.7160763,11,"Kvaløya - Loppa",49178
2013,"TROMS","1943","Kvænangen",2682.367817,573.0012304,11,"Kvaløya - Loppa",251983
2013,"FINNMARK","2004","Hammerfest",3227.790475,2379.511674,12,"Vest-Finnmark",214554
2013,"FINNMARK","2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark",477980
2013,"FINNMARK","2014","Loppa",2808.583223,2119.706465,12,"Vest-Finnmark",49596
2013,"FINNMARK","2017","Kvalsund",2143.724658,299.4380092,12,"Vest-Finnmark",292223
2013,"FINNMARK","2018","Måsøy",3882.603372,2746.77331,12,"Vest-Finnmark",150776
2013,"FINNMARK","2019","Nordkapp",4098.466639,3172.775971,12,"Vest-Finnmark",227805
2013,"FINNMARK","2022","Lebesby",5729.229931,2269.813387,12,"Vest-Finnmark",11862
2013,"FINNMARK","2027","c(\Nesseby\, \Unjárga\)",1637.385897,200.4975472,13,"Øst-Finnmark",105631
2013,"FINNMARK","2030","Sør-Varanger",5106.983189,1135.686092,13,"Øst-Finnmark",150683
2013,"ROGALAND OG AGDER","0926","Lillesand",850.7528011,660.3214617,1,"Svenskegrensen - Jæren",161207
2014,"ROGALAND OG AGDER","1003","Farsund",1252.735155,990.1709147,1,"Svenskegrensen - Jæren",8944
2014,"ROGALAND OG AGDER","1004","Flekkefjord",859.7897118,315.7247669,1,"Svenskegrensen - Jæren",237057
2014,"ROGALAND OG AGDER","1032","Lyngdal",626.6176617,235.270811,1,"Svenskegrensen - Jæren",185698
2014,"ROGALAND OG AGDER","1102","Sandnes",354.2062791,50.16293802,2,"Ryfylke",31262
2014,"ROGALAND OG AGDER","1106","Haugesund",365.6018361,292.9220733,3,"Karmøy - Sotra",95733
2014,"ROGALAND OG AGDER","1102","Sandnes",354.2062791,50.16293802,2,"Ryfylke",1545
2014,"ROGALAND OG AGDER","1122","Gjesdal",626.4959988,8.515393126,2,"Ryfylke",14825
2014,"ROGALAND OG AGDER","1129","Forsand",846.3640797,66.30523597,2,"Ryfylke",1401
2014,"ROGALAND OG AGDER","1130","Strand",332.6055776,114.4613977,2,"Ryfylke",153630
2014,"ROGALAND OG AGDER","1133","Hjelmeland",1195.202576,106.3627705,2,"Ryfylke",199732
2014,"ROGALAND OG AGDER","1134","Suldal",1909.018247,172.3661785,2,"Ryfylke",200478
2014,"ROGALAND OG AGDER","1141","Finnøy",388.3073287,283.9151293,2,"Ryfylke",1565033
2014,"ROGALAND OG AGDER","1142","Rennesøy",215.3021677,149.7881054,2,"Ryfylke",220953
2014,"ROGALAND OG AGDER","1144","Kvitsøy",362.4412368,356.1550285,2,"Ryfylke",29330
2014,"ROGALAND OG AGDER","1145","Bokn",188.6204715,141.4520961,2,"Ryfylke",258738
2014,"ROGALAND OG AGDER","1146","Tysvær",635.7009671,210.2175249,2,"Ryfylke",239730
2014,"ROGALAND OG AGDER","1149","Karmøy",1347.71291,1117.755891,3,"Karmøy - Sotra",224578
2014,"ROGALAND OG AGDER","1160","Vindafjord",765.0393543,144.4528759,3,"Karmøy - Sotra",199308
2014,"HORDALAND","1211","Etne",813.6223475,78.34093032,3,"Karmøy - Sotra",260783
2014,"HORDALAND","1216","Sveio",373.9963504,127.8434417,3,"Karmøy - Sotra",640622
2014,"HORDALAND","1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra",1264515
2014,"HORDALAND","1221","Stord",225.8352936,82.10288014,3,"Karmøy - Sotra",24808
2014,"HORDALAND","1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra",582736
2014,"HORDALAND","1223","Tysnes",482.4829466,227.3679339,3,"Karmøy - Sotra",1194499
2014,"HORDALAND","1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra",1363853
2014,"HORDALAND","1227","Jondal",330.9853245,83.91339296,3,"Karmøy - Sotra",301813
2014,"HORDALAND","1238","Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra",350761
2014,"HORDALAND","1241","Fusa",507.0776654,129.2463033,3,"Karmøy - Sotra",820514
2014,"HORDALAND","1242","Samnanger",290.0844722,21.0179771,3,"Karmøy - Sotra",90439
2014,"HORDALAND","1243","Os",245.5334546,105.9583688,3,"Karmøy - Sotra",308571
2014,"HORDALAND","1244","Austevoll",947.0877377,829.8981232,3,"Karmøy - Sotra",1383301
2014,"HORDALAND","1245","Sund",564.9350737,465.3951173,3,"Karmøy - Sotra",289758
2014,"HORDALAND","1246","Fjell",768.9276823,620.7603078,3,"Karmøy - Sotra",441099
2014,"HORDALAND","1247","Askøy",219.6391485,118.5156823,4,"Sotra - Stadt",310863
2014,"HORDALAND","1251","Vaksdal",756.7912355,41.41567702,4,"Sotra - Stadt",22013
2014,"HORDALAND","1253","Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt",729569
2014,"HORDALAND","1256","Meland",130.5215556,37.93871393,4,"Sotra - Stadt",80019
2014,"HORDALAND","1259","Øygarden",985.9432893,919.148288,4,"Sotra - Stadt",385623
2014,"HORDALAND","1260","Radøy",209.7977221,98.34900146,4,"Sotra - Stadt",229961
2014,"HORDALAND","1263","Lindås",637.0389369,162.042687,4,"Sotra - Stadt",295275
2014,"HORDALAND","1264","Austrheim",161.9491533,104.393437,4,"Sotra - Stadt",54650
2014,"HORDALAND","1265","Fedje",465.8888989,456.6162525,4,"Sotra - Stadt",18677
2014,"HORDALAND","1266","Masfjorden",641.7115291,85.64212657,4,"Sotra - Stadt",310904
2014,"SOGN OG FJORDANE","1401","Flora",2140.216593,1447.185281,4,"Sotra - Stadt",420309
2014,"SOGN OG FJORDANE","1411","Gulen",983.1503441,385.9427734,4,"Sotra - Stadt",984846
2014,"SOGN OG FJORDANE","1412","Solund",1747.705205,1519.458615,4,"Sotra - Stadt",677722
2014,"SOGN OG FJORDANE","1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt",388354
2014,"SOGN OG FJORDANE","1416","Høyanger",1117.215544,209.0251517,4,"Sotra - Stadt",183704
2014,"SOGN OG FJORDANE","1428","Askvoll",1588.603941,1262.43025,4,"Sotra - Stadt",551692
2014,"SOGN OG FJORDANE","1429","Fjaler",488.1563815,71.53865419,4,"Sotra - Stadt",106665
2014,"SOGN OG FJORDANE","1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt",443442
2014,"SOGN OG FJORDANE","1439","Vågsøy",820.8877962,644.1892052,4,"Sotra - Stadt",199494
2014,"SOGN OG FJORDANE","1441","Selje",1041.307731,815.1905357,4,"Sotra - Stadt",167586
2014,"SOGN OG FJORDANE","1445","Gloppen",1095.283335,64.71387848,4,"Sotra - Stadt",11778
2014,"MØRE OG ROMSDAL","1502","Molde",585.0810002,222.447664,5,"Stad - Hustadvika",126033
2014,"MØRE OG ROMSDAL","1505","Kristiansund",669.4597917,582.0243919,6,"Nordmøre - Sør-Trøndelag",202327
2014,"MØRE OG ROMSDAL","1511","Vanylven",483.5926223,98.374729,5,"Stad - Hustadvika",267920
2014,"MØRE OG ROMSDAL","1515","Herøy",1193.288082,1073.763572,5,"Stad - Hustadvika",49942
2014,"MØRE OG ROMSDAL","1519","Volda",656.4932671,109.2593826,5,"Stad - Hustadvika",94549
2014,"MØRE OG ROMSDAL","1520","Ørsta",943.5737474,139.138279,5,"Stad - Hustadvika",134018
2014,"MØRE OG ROMSDAL","1524","Norddal",986.6701771,43.15651477,5,"Stad - Hustadvika",69712
2014,"MØRE OG ROMSDAL","1525","Stranda",944.3724368,78.50341444,5,"Stad - Hustadvika",312918
2014,"MØRE OG ROMSDAL","1529","Skodje",156.8868977,36.85781839,5,"Stad - Hustadvika",1630
2014,"MØRE OG ROMSDAL","1532","Giske",907.7717564,867.2287433,5,"Stad - Hustadvika",161439
2014,"MØRE OG ROMSDAL","1534","Haram",1063.325832,802.1936015,5,"Stad - Hustadvika",210959
2014,"MØRE OG ROMSDAL","1535","Vestnes",466.4075422,114.7066027,5,"Stad - Hustadvika",141445
2014,"MØRE OG ROMSDAL","1539","Rauma",1635.105545,132.9582198,5,"Stad - Hustadvika",183606
2014,"MØRE OG ROMSDAL","1543","Nesset",1131.560319,85.48888667,5,"Stad - Hustadvika",17479
2014,"MØRE OG ROMSDAL","1545","Midsund",275.1037587,180.4542533,5,"Stad - Hustadvika",405810
2014,"MØRE OG ROMSDAL","1546","Sandøy",1007.145171,985.7137032,5,"Stad - Hustadvika",46439
2014,"MØRE OG ROMSDAL","1547","Aukra",461.7591187,402.6819283,5,"Stad - Hustadvika",95391
2014,"MØRE OG ROMSDAL","1548","Fræna",1123.537617,753.7385211,5,"Stad - Hustadvika",102884
2014,"MØRE OG ROMSDAL","1551","Eide",445.1395783,293.0397792,6,"Nordmøre - Sør-Trøndelag",1996
2014,"MØRE OG ROMSDAL","1554","Averøy",718.5878787,542.9088935,6,"Nordmøre - Sør-Trøndelag",437122
2014,"MØRE OG ROMSDAL","1557","Gjemnes",470.6056636,88.97445949,6,"Nordmøre - Sør-Trøndelag",36491
2014,"MØRE OG ROMSDAL","1560","Tingvoll",504.8050354,167.995332,6,"Nordmøre - Sør-Trøndelag",155485
2014,"MØRE OG ROMSDAL","1563","Sunndal",1799.591061,86.22058664,6,"Nordmøre - Sør-Trøndelag",1629
2014,"MØRE OG ROMSDAL","1566","Surnadal",1453.246482,87.19487793,6,"Nordmøre - Sør-Trøndelag",7081
2014,"MØRE OG ROMSDAL","1571","Halsa",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag",8428
2014,"MØRE OG ROMSDAL","1573","Smøla",2154.4903,1882.580854,6,"Nordmøre - Sør-Trøndelag",5343
2014,"MØRE OG ROMSDAL","1576","Aure",1048.31036,406.9303226,6,"Nordmøre - Sør-Trøndelag",338931
2014,"NORDLAND","1804","Bodø",4826.69546,3431.421782,9,"Vestfjorden - Vesterålen",33642
2014,"NORDLAND","1805","Narvik",2223.616141,200.5690576,9,"Vestfjorden - Vesterålen",45685
2014,"NORDLAND","1850","c(\Tysfjord\, \Divtasvuodna\)",1929.019449,465.2612621,9,"Vestfjorden - Vesterålen",142425
2014,"NORDLAND","1811","Bindal",1905.535218,641.2837483,7,"Nord-Trøndelag - Bindal",138777
2014,"NORDLAND","1812","Sømna",790.0974216,594.8391077,8,"Helgeland - Bodø",39928
2014,"NORDLAND","1813","Brønnøy",2099.156683,1052.809515,8,"Helgeland - Bodø",253870
2014,"NORDLAND","1815","Vega",2921.376588,2756.590844,8,"Helgeland - Bodø",116054
2014,"NORDLAND","1816","Vevelstad",661.1474773,122.0988447,8,"Helgeland - Bodø",90587
2014,"NORDLAND","1818","Herøy",2262.099657,2197.637411,8,"Helgeland - Bodø",197611
2014,"NORDLAND","1820","Alstahaug",585.2205361,397.1046147,8,"Helgeland - Bodø",271341
2014,"NORDLAND","1824","Vefsn",2030.300385,100.8914234,8,"Helgeland - Bodø",54984
2014,"NORDLAND","1827","Dønna",759.3091081,567.3688444,8,"Helgeland - Bodø",165704
2014,"NORDLAND","1828","Nesna",402.8211117,219.6396197,8,"Helgeland - Bodø",72748
2014,"NORDLAND","1833","Rana",4588.20917,128.0210568,8,"Helgeland - Bodø",37489
2014,"NORDLAND","1834","Lurøy",1337.693384,1072.508261,8,"Helgeland - Bodø",157562
2014,"NORDLAND","1835","Træna",1793.812792,1777.298315,8,"Helgeland - Bodø",37016
2014,"NORDLAND","1836","Rødøy",3103.057128,2391.768309,8,"Helgeland - Bodø",213470
2014,"NORDLAND","1837","Meløy",2746.283777,1872.455608,8,"Helgeland - Bodø",131384
2014,"NORDLAND","1838","Gildeskål",1502.253204,837.5510572,8,"Helgeland - Bodø",221974
2014,"NORDLAND","1840","Saltdal",2245.948768,29.75933009,8,"Helgeland - Bodø",37504
2014,"NORDLAND","1841","c(\Fauske\, \Fuossko\)",1293.965081,96.99544864,8,"Helgeland - Bodø",8382
2014,"NORDLAND","1845","Sørfold",1829.725893,192.322705,9,"Vestfjorden - Vesterålen",247555
2014,"NORDLAND","1848","Steigen",3484.477675,2475.231549,9,"Vestfjorden - Vesterålen",340985
2014,"NORDLAND","1849","c(\Hamarøy\, \Hábmer\)",1562.514447,528.9225273,9,"Vestfjorden - Vesterålen",30221
2014,"NORDLAND","1850","c(\Tysfjord\, \Divtasvuodna\)",1929.019449,465.2612621,9,"Vestfjorden - Vesterålen",259522
2014,"NORDLAND","1851","Lødingen",1043.931094,516.5166935,9,"Vestfjorden - Vesterålen",56324
2014,"NORDLAND","1854","Ballangen",1193.130637,260.9146791,9,"Vestfjorden - Vesterålen",17704
2014,"NORDLAND","1859","Flakstad",1172.39812,994.0116752,9,"Vestfjorden - Vesterålen",42889
2014,"NORDLAND","1860","Vestvågøy",2109.641746,1685.080756,9,"Vestfjorden - Vesterålen",153064
2014,"NORDLAND","1865","Vågan",2087.475486,1608.301755,9,"Vestfjorden - Vesterålen",217501
2014,"NORDLAND","1866","Hadsel",1184.413105,617.8636024,9,"Vestfjorden - Vesterålen",266356
2014,"NORDLAND","1867","Bø",1825.744963,1579.045433,9,"Vestfjorden - Vesterålen",251053
2014,"NORDLAND","1868","Øksnes",1815.174302,1495.658041,9,"Vestfjorden - Vesterålen",346901
2014,"NORDLAND","1870","c(\Sortland\, \Suortá\)",1093.027537,371.1023103,9,"Vestfjorden - Vesterålen",194372
2014,"NORDLAND","1874","Moskenes",1592.361178,1473.572737,9,"Vestfjorden - Vesterålen",4303
2014,"TROMS","1902","Tromsø",5287.925885,2766.720443,11,"Kvaløya - Loppa",730029
2014,"TROMS","1903","c(\Harstad\, \Hárstták\)",1520.380415,1075.169085,10,"Andfjorden - Senja",248837
2014,"TROMS","1911","Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja",118692
2014,"TROMS","1913","Skånland",580.7459162,85.75053965,10,"Andfjorden - Senja",139134
2014,"TROMS","1917","Ibestad",592.7193788,351.6502163,10,"Andfjorden - Senja",152229
2014,"TROMS","1919","Gratangen",374.6671877,61.92678047,10,"Andfjorden - Senja",4835
2014,"TROMS","1920","c(\Lavangen\, \Loabák\)",324.5644227,22.93030318,10,"Andfjorden - Senja",990
2014,"TROMS","1923","Salangen",521.5611242,63.59936295,10,"Andfjorden - Senja",90707
2014,"TROMS","1925","Sørreisa",391.0319373,28.08671383,10,"Andfjorden - Senja",65422
2014,"TROMS","1926","Dyrøy",469.7496123,181.2083648,10,"Andfjorden - Senja",152224
2014,"TROMS","1927","Tranøy",938.4325924,414.5371515,10,"Andfjorden - Senja",130496
2014,"TROMS","1928","Torsken",1076.107235,832.6831727,10,"Andfjorden - Senja",138461
2014,"TROMS","1929","Berg",1130.553961,836.6595009,10,"Andfjorden - Senja",235809
2014,"TROMS","1931","Lenvik",1586.547758,693.9699618,10,"Andfjorden - Senja",163611
2014,"TROMS","1936","Karlsøy",5888.348538,4796.755739,11,"Kvaløya - Loppa",477951
2014,"TROMS","1938","Lyngen",1299.636265,487.0741668,11,"Kvaløya - Loppa",7165
2014,"TROMS","1940","c(\Gáivuotna\, \Kaivuono\, \Kåfjord\)",1115.396129,124.1574503,11,"Kvaløya - Loppa",38859
2014,"TROMS","1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa",256844
2014,"TROMS","1942","c(\Nordreisa\, \Raisi\, \Ráisa\)",3681.281994,243.7160763,11,"Kvaløya - Loppa",175299
2014,"TROMS","1943","Kvænangen",2682.367817,573.0012304,11,"Kvaløya - Loppa",201894
2014,"FINNMARK","2004","Hammerfest",3227.790475,2379.511674,12,"Vest-Finnmark",1072009
2014,"FINNMARK","2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark",966388
2014,"FINNMARK","2014","Loppa",2808.583223,2119.706465,12,"Vest-Finnmark",434212
2014,"FINNMARK","2015","Hasvik",2767.912332,2212.346937,12,"Vest-Finnmark",244824
2014,"FINNMARK","2017","Kvalsund",2143.724658,299.4380092,12,"Vest-Finnmark",464580
2014,"FINNMARK","2018","Måsøy",3882.603372,2746.77331,12,"Vest-Finnmark",126728
2014,"FINNMARK","2019","Nordkapp",4098.466639,3172.775971,12,"Vest-Finnmark",163471
2014,"FINNMARK","2022","Lebesby",5729.229931,2269.813387,12,"Vest-Finnmark",217173
2014,"FINNMARK","2027","c(\Nesseby\, \Unjárga\)",1637.385897,200.4975472,13,"Øst-Finnmark",63382
2014,"FINNMARK","2030","Sør-Varanger",5106.983189,1135.686092,13,"Øst-Finnmark",79638
2014,"UOPPGITT","0215","Frogn",115.37293,29.67292071,1,"Svenskegrensen - Jæren",6251
2014,"ROGALAND OG AGDER","0926","Lillesand",850.7528011,660.3214617,1,"Svenskegrensen - Jæren",107900
2015,"ROGALAND OG AGDER","1003","Farsund",1252.735155,990.1709147,1,"Svenskegrensen - Jæren",66806
2015,"ROGALAND OG AGDER","1004","Flekkefjord",859.7897118,315.7247669,1,"Svenskegrensen - Jæren",532619
2015,"ROGALAND OG AGDER","1032","Lyngdal",626.6176617,235.270811,1,"Svenskegrensen - Jæren",7374
2015,"ROGALAND OG AGDER","1102","Sandnes",354.2062791,50.16293802,2,"Ryfylke",51298
2015,"ROGALAND OG AGDER","1106","Haugesund",365.6018361,292.9220733,3,"Karmøy - Sotra",128392
2015,"ROGALAND OG AGDER","1122","Gjesdal",626.4959988,8.515393126,2,"Ryfylke",21283
2015,"ROGALAND OG AGDER","1129","Forsand",846.3640797,66.30523597,2,"Ryfylke",6224
2015,"ROGALAND OG AGDER","1130","Strand",332.6055776,114.4613977,2,"Ryfylke",15293
2015,"ROGALAND OG AGDER","1133","Hjelmeland",1195.202576,106.3627705,2,"Ryfylke",288530
2015,"ROGALAND OG AGDER","1134","Suldal",1909.018247,172.3661785,2,"Ryfylke",318495
2015,"ROGALAND OG AGDER","1141","Finnøy",388.3073287,283.9151293,2,"Ryfylke",1154675
2015,"ROGALAND OG AGDER","1142","Rennesøy",215.3021677,149.7881054,2,"Ryfylke",206172
2015,"ROGALAND OG AGDER","1144","Kvitsøy",362.4412368,356.1550285,2,"Ryfylke",34538
2015,"ROGALAND OG AGDER","1145","Bokn",188.6204715,141.4520961,2,"Ryfylke",135817
2015,"ROGALAND OG AGDER","1146","Tysvær",635.7009671,210.2175249,2,"Ryfylke",484005
2015,"ROGALAND OG AGDER","1149","Karmøy",1347.71291,1117.755891,3,"Karmøy - Sotra",74758
2015,"ROGALAND OG AGDER","1160","Vindafjord",765.0393543,144.4528759,3,"Karmøy - Sotra",203199
2015,"HORDALAND","1211","Etne",813.6223475,78.34093032,3,"Karmøy - Sotra",17677
2015,"HORDALAND","1216","Sveio",373.9963504,127.8434417,3,"Karmøy - Sotra",455314
2015,"HORDALAND","1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra",756628
2015,"HORDALAND","1221","Stord",225.8352936,82.10288014,3,"Karmøy - Sotra",216161
2015,"HORDALAND","1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra",252668
2015,"HORDALAND","1223","Tysnes",482.4829466,227.3679339,3,"Karmøy - Sotra",788577
2015,"HORDALAND","1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra",1070652
2015,"HORDALAND","1227","Jondal",330.9853245,83.91339296,3,"Karmøy - Sotra",107181
2015,"HORDALAND","1238","Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra",320698
2015,"HORDALAND","1241","Fusa",507.0776654,129.2463033,3,"Karmøy - Sotra",346736
2015,"HORDALAND","1242","Samnanger",290.0844722,21.0179771,3,"Karmøy - Sotra",13323
2015,"HORDALAND","1243","Os",245.5334546,105.9583688,3,"Karmøy - Sotra",260500
2015,"HORDALAND","1244","Austevoll",947.0877377,829.8981232,3,"Karmøy - Sotra",1537716
2015,"HORDALAND","1245","Sund",564.9350737,465.3951173,3,"Karmøy - Sotra",929122
2015,"HORDALAND","1246","Fjell",768.9276823,620.7603078,3,"Karmøy - Sotra",161949
2015,"HORDALAND","1247","Askøy",219.6391485,118.5156823,4,"Sotra - Stadt",167793
2015,"HORDALAND","1251","Vaksdal",756.7912355,41.41567702,4,"Sotra - Stadt",21861
2015,"HORDALAND","1253","Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt",337787
2015,"HORDALAND","1256","Meland",130.5215556,37.93871393,4,"Sotra - Stadt",104634
2015,"HORDALAND","1259","Øygarden",985.9432893,919.148288,4,"Sotra - Stadt",318024
2015,"HORDALAND","1260","Radøy",209.7977221,98.34900146,4,"Sotra - Stadt",306808
2015,"HORDALAND","1263","Lindås",637.0389369,162.042687,4,"Sotra - Stadt",134728
2015,"HORDALAND","1264","Austrheim",161.9491533,104.393437,4,"Sotra - Stadt",164260
2015,"HORDALAND","1265","Fedje",465.8888989,456.6162525,4,"Sotra - Stadt",55423
2015,"HORDALAND","1266","Masfjorden",641.7115291,85.64212657,4,"Sotra - Stadt",272317
2015,"SOGN OG FJORDANE","1401","Flora",2140.216593,1447.185281,4,"Sotra - Stadt",510537
2015,"SOGN OG FJORDANE","1411","Gulen",983.1503441,385.9427734,4,"Sotra - Stadt",320540
2015,"SOGN OG FJORDANE","1412","Solund",1747.705205,1519.458615,4,"Sotra - Stadt",483118
2015,"SOGN OG FJORDANE","1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt",310968
2015,"SOGN OG FJORDANE","1416","Høyanger",1117.215544,209.0251517,4,"Sotra - Stadt",188853
2015,"SOGN OG FJORDANE","1428","Askvoll",1588.603941,1262.43025,4,"Sotra - Stadt",294287
2015,"SOGN OG FJORDANE","1429","Fjaler",488.1563815,71.53865419,4,"Sotra - Stadt",406227
2015,"SOGN OG FJORDANE","1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt",417936
2015,"SOGN OG FJORDANE","1439","Vågsøy",820.8877962,644.1892052,4,"Sotra - Stadt",138124
2015,"SOGN OG FJORDANE","1441","Selje",1041.307731,815.1905357,4,"Sotra - Stadt",133087
2015,"SOGN OG FJORDANE","1445","Gloppen",1095.283335,64.71387848,4,"Sotra - Stadt",43680
