"year","county","municip_number","production_final","municip_name","total_mcp_area","sea_mcp_area","prod_area_id","prod_area_name"
2008,"SOGN OG FJORDANE","1411",13229684.399,"Gulen",983.1503441,385.9427734,4,"Sotra - Stadt"
2008,"SOGN OG FJORDANE","1412",1714152.642,"Solund",1747.705205,1519.458615,4,"Sotra - Stadt"
2008,"SOGN OG FJORDANE","1413",8707426.876,"Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
2008,"SOGN OG FJORDANE","1416",2715492.585,"Høyanger",1117.215544,209.0251517,4,"Sotra - Stadt"
2008,"SOGN OG FJORDANE","1428",7494520.664,"Askvoll",1588.603941,1262.43025,4,"Sotra - Stadt"
2008,"SOGN OG FJORDANE","1429",3346316.449,"Fjaler",488.1563815,71.53865419,4,"Sotra - Stadt"
2008,"SOGN OG FJORDANE","1438",3085358.148,"Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
2008,"SOGN OG FJORDANE","1439",6757985.351,"Vågsøy",820.8877962,644.1892052,4,"Sotra - Stadt"
2008,"SOGN OG FJORDANE","1441",3397344.283,"Selje",1041.307731,815.1905357,4,"Sotra - Stadt"
2008,"TROMS","1902",4586526.313,"Tromsø",5287.925885,2766.720443,11,"Kvaløya - Loppa"
2008,"TROMS","1903",5142534.205,"c(\Harstad\, \Hárstták\)",1520.380415,1075.169085,10,"Andfjorden - Senja"
2008,"TROMS","1911",5153489.988,"Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja"
2008,"TROMS","1913",2215024.285,"Skånland",580.7459162,85.75053965,10,"Andfjorden - Senja"
2008,"TROMS","1917",5876019.479,"Ibestad",592.7193788,351.6502163,10,"Andfjorden - Senja"
2008,"TROMS","1919",NA,"Gratangen",374.6671877,61.92678047,10,"Andfjorden - Senja"
2008,"TROMS","1920",NA,"c(\Lavangen\, \Loabák\)",324.5644227,22.93030318,10,"Andfjorden - Senja"
2008,"TROMS","1926",9544303.801,"Dyrøy",469.7496123,181.2083648,10,"Andfjorden - Senja"
2008,"TROMS","1927",2372125.998,"Tranøy",938.4325924,414.5371515,10,"Andfjorden - Senja"
2008,"TROMS","1928",7670164.697,"Torsken",1076.107235,832.6831727,10,"Andfjorden - Senja"
2008,"TROMS","1929",539438.516,"Berg",1130.553961,836.6595009,10,"Andfjorden - Senja"
2008,"TROMS","1931",4263770.484,"Lenvik",1586.547758,693.9699618,10,"Andfjorden - Senja"
2008,"TROMS","1936",6493569.33,"Karlsøy",5888.348538,4796.755739,11,"Kvaløya - Loppa"
2008,"TROMS","1938",1079817.764,"Lyngen",1299.636265,487.0741668,11,"Kvaløya - Loppa"
2008,"TROMS","1940",1544602.792,"c(\Gáivuotna\, \Kaivuono\, \Kåfjord\)",1115.396129,124.1574503,11,"Kvaløya - Loppa"
2008,"TROMS","1941",7530530.994,"Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
2008,"TROMS","1942",5257632.932,"c(\Nordreisa\, \Raisi\, \Ráisa\)",3681.281994,243.7160763,11,"Kvaløya - Loppa"
2008,"TROMS","1943",6895224.282,"Kvænangen",2682.367817,573.0012304,11,"Kvaløya - Loppa"
2009,"FINNMARK","2004",10763139.511,"Hammerfest",3227.790475,2379.511674,12,"Vest-Finnmark"
2009,"FINNMARK","2012",13552259.476,"Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
2009,"FINNMARK","2014",11307124.156,"Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
2009,"FINNMARK","2017",1263144.293,"Kvalsund",2143.724658,299.4380092,12,"Vest-Finnmark"
2009,"FINNMARK","2019",4577883.025,"Nordkapp",4098.466639,3172.775971,12,"Vest-Finnmark"
2009,"FINNMARK","2022",252806.863,"Lebesby",5729.229931,2269.813387,12,"Vest-Finnmark"
2009,"FINNMARK","2027",5735302.79,"c(\Nesseby\, \Unjárga\)",1637.385897,200.4975472,13,"Øst-Finnmark"
2009,"FINNMARK","2030",4879929.02,"Sør-Varanger",5106.983189,1135.686092,13,"Øst-Finnmark"
2009,"HORDALAND","1211",5191754.731,"Etne",813.6223475,78.34093032,3,"Karmøy - Sotra"
2009,"HORDALAND","1216",9474582.154,"Sveio",373.9963504,127.8434417,3,"Karmøy - Sotra"
2009,"HORDALAND","1219",9958907.426,"Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
2009,"HORDALAND","1221",1341778.59,"Stord",225.8352936,82.10288014,3,"Karmøy - Sotra"
2009,"HORDALAND","1222",2385360.145,"Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
2009,"HORDALAND","1223",15177556.636,"Tysnes",482.4829466,227.3679339,3,"Karmøy - Sotra"
2009,"HORDALAND","1224",29793337.113,"Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
2009,"HORDALAND","1227",2300905.544,"Jondal",330.9853245,83.91339296,3,"Karmøy - Sotra"
2009,"HORDALAND","1238",9220030.237,"Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra"
2009,"HORDALAND","1241",11485206.529,"Fusa",507.0776654,129.2463033,3,"Karmøy - Sotra"
2009,"HORDALAND","1242",451398.042,"Samnanger",290.0844722,21.0179771,3,"Karmøy - Sotra"
2009,"HORDALAND","1243",897589.742,"Os",245.5334546,105.9583688,3,"Karmøy - Sotra"
2009,"HORDALAND","1244",18786263.759,"Austevoll",947.0877377,829.8981232,3,"Karmøy - Sotra"
2009,"HORDALAND","1245",3835450.714,"Sund",564.9350737,465.3951173,3,"Karmøy - Sotra"
2009,"HORDALAND","1246",4484737.946,"Fjell",768.9276823,620.7603078,3,"Karmøy - Sotra"
2009,"HORDALAND","1247",3033957.815,"Askøy",219.6391485,118.5156823,4,"Sotra - Stadt"
2009,"HORDALAND","1253",11659885.617,"Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
2009,"HORDALAND","1256",1682602.182,"Meland",130.5215556,37.93871393,4,"Sotra - Stadt"
2009,"HORDALAND","1259",7436440.039,"Øygarden",985.9432893,919.148288,4,"Sotra - Stadt"
2009,"HORDALAND","1260",7060864.09,"Radøy",209.7977221,98.34900146,4,"Sotra - Stadt"
2009,"HORDALAND","1263",6936778.978,"Lindås",637.0389369,162.042687,4,"Sotra - Stadt"
2009,"HORDALAND","1264",1265156.604,"Austrheim",161.9491533,104.393437,4,"Sotra - Stadt"
2009,"HORDALAND","1266",295714.944,"Masfjorden",641.7115291,85.64212657,4,"Sotra - Stadt"
2009,"MØRE OG ROMSDAL","1502",1513337.906,"Molde",585.0810002,222.447664,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1505",8563160.528,"Kristiansund",669.4597917,582.0243919,6,"Nordmøre - Sør-Trøndelag"
2009,"MØRE OG ROMSDAL","1511",5516567.463,"Vanylven",483.5926223,98.374729,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1514",1619998.203,"Sande",458.0518878,364.8451659,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1515",4296631.867,"Herøy",1193.288082,1073.763572,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1519",5189528.82,"Volda",656.4932671,109.2593826,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1520",6617719.211,"Ørsta",943.5737474,139.138279,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1524",1303256.917,"Norddal",986.6701771,43.15651477,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1525",3235241.416,"Stranda",944.3724368,78.50341444,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1528",2472393.594,"Sykkylven",400.5986337,62.80058497,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1529",1027247.819,"Skodje",156.8868977,36.85781839,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1532",2391121.628,"Giske",907.7717564,867.2287433,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1534",1447340.539,"Haram",1063.325832,802.1936015,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1535",2081295.894,"Vestnes",466.4075422,114.7066027,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1539",2559180.09,"Rauma",1635.105545,132.9582198,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1543",NA,"Nesset",1131.560319,85.48888667,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1545",1559565,"Midsund",275.1037587,180.4542533,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1547",2540981.918,"Aukra",461.7591187,402.6819283,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1548",2139393.983,"Fræna",1123.537617,753.7385211,5,"Stad - Hustadvika"
2009,"MØRE OG ROMSDAL","1551",NA,"Eide",445.1395783,293.0397792,6,"Nordmøre - Sør-Trøndelag"
2009,"MØRE OG ROMSDAL","1554",9172472.444,"Averøy",718.5878787,542.9088935,6,"Nordmøre - Sør-Trøndelag"
2009,"MØRE OG ROMSDAL","1557",1282824.199,"Gjemnes",470.6056636,88.97445949,6,"Nordmøre - Sør-Trøndelag"
2009,"MØRE OG ROMSDAL","1560",7108258.692,"Tingvoll",504.8050354,167.995332,6,"Nordmøre - Sør-Trøndelag"
2009,"MØRE OG ROMSDAL","1563",NA,"Sunndal",1799.591061,86.22058664,6,"Nordmøre - Sør-Trøndelag"
2009,"MØRE OG ROMSDAL","1571",9864105.647,"Halsa",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
2009,"MØRE OG ROMSDAL","1573",NA,"Smøla",2154.4903,1882.580854,6,"Nordmøre - Sør-Trøndelag"
2009,"MØRE OG ROMSDAL","1576",13954653.586,"Aure",1048.31036,406.9303226,6,"Nordmøre - Sør-Trøndelag"
2009,"NORDLAND","1804",609383.949,"Bodø",4826.69546,3431.421782,9,"Vestfjorden - Vesterålen"
2009,"NORDLAND","1811",6646897.066,"Bindal",1905.535218,641.2837483,7,"Nord-Trøndelag - Bindal"
2009,"NORDLAND","1812",8559734.405,"Sømna",790.0974216,594.8391077,8,"Helgeland - Bodø"
2009,"NORDLAND","1813",4879926.137,"Brønnøy",2099.156683,1052.809515,8,"Helgeland - Bodø"
2009,"NORDLAND","1815",734096.966,"Vega",2921.376588,2756.590844,8,"Helgeland - Bodø"
2009,"NORDLAND","1816",5003510.452,"Vevelstad",661.1474773,122.0988447,8,"Helgeland - Bodø"
2009,"NORDLAND","1818",4873714.413,"Herøy",2262.099657,2197.637411,8,"Helgeland - Bodø"
2009,"NORDLAND","1820",7264618.221,"Alstahaug",585.2205361,397.1046147,8,"Helgeland - Bodø"
2009,"NORDLAND","1824",1397985.876,"Vefsn",2030.300385,100.8914234,8,"Helgeland - Bodø"
2009,"NORDLAND","1827",6575844.095,"Dønna",759.3091081,567.3688444,8,"Helgeland - Bodø"
2009,"NORDLAND","1828",1477549.241,"Nesna",402.8211117,219.6396197,8,"Helgeland - Bodø"
2009,"NORDLAND","1833",3252876.185,"Rana",4588.20917,128.0210568,8,"Helgeland - Bodø"
2009,"NORDLAND","1834",13931695.636,"Lurøy",1337.693384,1072.508261,8,"Helgeland - Bodø"
2009,"NORDLAND","1835",1533226.45,"Træna",1793.812792,1777.298315,8,"Helgeland - Bodø"
2009,"NORDLAND","1836",8748175.079,"Rødøy",3103.057128,2391.768309,8,"Helgeland - Bodø"
2009,"NORDLAND","1837",11903828.737,"Meløy",2746.283777,1872.455608,8,"Helgeland - Bodø"
2009,"NORDLAND","1838",9525214.062,"Gildeskål",1502.253204,837.5510572,8,"Helgeland - Bodø"
2009,"NORDLAND","1840",1289564.016,"Saltdal",2245.948768,29.75933009,8,"Helgeland - Bodø"
2009,"NORDLAND","1841",2932498.484,"c(\Fauske\, \Fuossko\)",1293.965081,96.99544864,8,"Helgeland - Bodø"
2009,"NORDLAND","1845",11852392.797,"Sørfold",1829.725893,192.322705,9,"Vestfjorden - Vesterålen"
2009,"NORDLAND","1848",13456731.718,"Steigen",3484.477675,2475.231549,9,"Vestfjorden - Vesterålen"
2009,"NORDLAND","1849",1774644.827,"c(\Hamarøy\, \Hábmer\)",1562.514447,528.9225273,9,"Vestfjorden - Vesterålen"
2009,"NORDLAND","1850",4404284.315,"c(\Tysfjord\, \Divtasvuodna\)",1929.019449,465.2612621,9,"Vestfjorden - Vesterålen"
2009,"NORDLAND","1851",7592712.534,"Lødingen",1043.931094,516.5166935,9,"Vestfjorden - Vesterålen"
2009,"NORDLAND","1854",567126.036,"Ballangen",1193.130637,260.9146791,9,"Vestfjorden - Vesterålen"
2009,"NORDLAND","1859",2179651.487,"Flakstad",1172.39812,994.0116752,9,"Vestfjorden - Vesterålen"
2009,"NORDLAND","1860",760972.79,"Vestvågøy",2109.641746,1685.080756,9,"Vestfjorden - Vesterålen"
2009,"NORDLAND","1865",7095041.18,"Vågan",2087.475486,1608.301755,9,"Vestfjorden - Vesterålen"
2009,"NORDLAND","1866",10660355.629,"Hadsel",1184.413105,617.8636024,9,"Vestfjorden - Vesterålen"
2009,"NORDLAND","1867",6552569.687,"Bø",1825.744963,1579.045433,9,"Vestfjorden - Vesterålen"
2009,"NORDLAND","1868",10643830.627,"Øksnes",1815.174302,1495.658041,9,"Vestfjorden - Vesterålen"
2009,"NORDLAND","1870",4119791.739,"c(\Sortland\, \Suortá\)",1093.027537,371.1023103,9,"Vestfjorden - Vesterålen"
2009,"ROGALAND OG AGDER","0926",676567.671,"Lillesand",850.7528011,660.3214617,1,"Svenskegrensen - Jæren"
2009,"ROGALAND OG AGDER","1004",10734757.767,"Flekkefjord",859.7897118,315.7247669,1,"Svenskegrensen - Jæren"
2009,"ROGALAND OG AGDER","1102",3588202.205,"Sandnes",354.2062791,50.16293802,2,"Ryfylke"
2009,"ROGALAND OG AGDER","1106",41178.0379999999,"Haugesund",365.6018361,292.9220733,3,"Karmøy - Sotra"
2009,"ROGALAND OG AGDER","1122",369705.925,"Gjesdal",626.4959988,8.515393126,2,"Ryfylke"
2009,"ROGALAND OG AGDER","1129",699253.524,"Forsand",846.3640797,66.30523597,2,"Ryfylke"
2009,"ROGALAND OG AGDER","1130",986839.808,"Strand",332.6055776,114.4613977,2,"Ryfylke"
2009,"ROGALAND OG AGDER","1133",6964703.389,"Hjelmeland",1195.202576,106.3627705,2,"Ryfylke"
2009,"ROGALAND OG AGDER","1134",1333438.653,"Suldal",1909.018247,172.3661785,2,"Ryfylke"
2009,"ROGALAND OG AGDER","1141",16318449.616,"Finnøy",388.3073287,283.9151293,2,"Ryfylke"
2009,"ROGALAND OG AGDER","1142",835234.001,"Rennesøy",215.3021677,149.7881054,2,"Ryfylke"
2009,"ROGALAND OG AGDER","1144",NA,"Kvitsøy",362.4412368,356.1550285,2,"Ryfylke"
2009,"ROGALAND OG AGDER","1145",4965205.36,"Bokn",188.6204715,141.4520961,2,"Ryfylke"
2009,"ROGALAND OG AGDER","1146",6028206.51,"Tysvær",635.7009671,210.2175249,2,"Ryfylke"
2009,"ROGALAND OG AGDER","1149",NA,"Karmøy",1347.71291,1117.755891,3,"Karmøy - Sotra"
2009,"ROGALAND OG AGDER","1160",2723982.526,"Vindafjord",765.0393543,144.4528759,3,"Karmøy - Sotra"
2009,"SOGN OG FJORDANE","1401",14595212.128,"Flora",2140.216593,1447.185281,4,"Sotra - Stadt"
2009,"SOGN OG FJORDANE","1411",13398713.327,"Gulen",983.1503441,385.9427734,4,"Sotra - Stadt"
2009,"SOGN OG FJORDANE","1412",NA,"Solund",1747.705205,1519.458615,4,"Sotra - Stadt"
2009,"SOGN OG FJORDANE","1413",10076653.124,"Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
2009,"SOGN OG FJORDANE","1416",4879876.23,"Høyanger",1117.215544,209.0251517,4,"Sotra - Stadt"
2009,"SOGN OG FJORDANE","1428",6564771.929,"Askvoll",1588.603941,1262.43025,4,"Sotra - Stadt"
2009,"SOGN OG FJORDANE","1429",5200892.365,"Fjaler",488.1563815,71.53865419,4,"Sotra - Stadt"
2009,"SOGN OG FJORDANE","1438",10425479.854,"Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
2009,"SOGN OG FJORDANE","1439",4779414.754,"Vågsøy",820.8877962,644.1892052,4,"Sotra - Stadt"
2009,"SOGN OG FJORDANE","1441",6862887.415,"Selje",1041.307731,815.1905357,4,"Sotra - Stadt"
2009,"SOGN OG FJORDANE","1445",1108316.376,"Gloppen",1095.283335,64.71387848,4,"Sotra - Stadt"
2009,"TROMS","1902",7928228.574,"Tromsø",5287.925885,2766.720443,11,"Kvaløya - Loppa"
2009,"TROMS","1903",7860695.705,"c(\Harstad\, \Hárstták\)",1520.380415,1075.169085,10,"Andfjorden - Senja"
2009,"TROMS","1911",9395443.652,"Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja"
2009,"TROMS","1913",2024367.85,"Skånland",580.7459162,85.75053965,10,"Andfjorden - Senja"
2009,"TROMS","1917",3610367.009,"Ibestad",592.7193788,351.6502163,10,"Andfjorden - Senja"
2009,"TROMS","1919",1793281.285,"Gratangen",374.6671877,61.92678047,10,"Andfjorden - Senja"
2009,"TROMS","1920",2028905.407,"c(\Lavangen\, \Loabák\)",324.5644227,22.93030318,10,"Andfjorden - Senja"
2009,"TROMS","1923",1793101.526,"Salangen",521.5611242,63.59936295,10,"Andfjorden - Senja"
2009,"TROMS","1926",2840230.898,"Dyrøy",469.7496123,181.2083648,10,"Andfjorden - Senja"
2009,"TROMS","1927",7995407.021,"Tranøy",938.4325924,414.5371515,10,"Andfjorden - Senja"
2009,"TROMS","1928",6697237.836,"Torsken",1076.107235,832.6831727,10,"Andfjorden - Senja"
2009,"TROMS","1929",NA,"Berg",1130.553961,836.6595009,10,"Andfjorden - Senja"
2009,"TROMS","1931",3477986.576,"Lenvik",1586.547758,693.9699618,10,"Andfjorden - Senja"
2009,"TROMS","1936",5344853.414,"Karlsøy",5888.348538,4796.755739,11,"Kvaløya - Loppa"
2009,"TROMS","1938",4408871.63,"Lyngen",1299.636265,487.0741668,11,"Kvaløya - Loppa"
2009,"TROMS","1940",3618065.942,"c(\Gáivuotna\, \Kaivuono\, \Kåfjord\)",1115.396129,124.1574503,11,"Kvaløya - Loppa"
2009,"TROMS","1941",5531440.637,"Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
2009,"TROMS","1942",4733759.85,"c(\Nordreisa\, \Raisi\, \Ráisa\)",3681.281994,243.7160763,11,"Kvaløya - Loppa"
2009,"TROMS","1943",1934958.966,"Kvænangen",2682.367817,573.0012304,11,"Kvaløya - Loppa"
2010,"FINNMARK","2004",9546299.395,"Hammerfest",3227.790475,2379.511674,12,"Vest-Finnmark"
2010,"FINNMARK","2012",20675674.761,"Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
2010,"FINNMARK","2014",6850179.179,"Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
2010,"FINNMARK","2017",2673101.881,"Kvalsund",2143.724658,299.4380092,12,"Vest-Finnmark"
2010,"FINNMARK","2019",1461757.275,"Nordkapp",4098.466639,3172.775971,12,"Vest-Finnmark"
2010,"FINNMARK","2022",1611443.708,"Lebesby",5729.229931,2269.813387,12,"Vest-Finnmark"
2010,"FINNMARK","2027",3985609.311,"c(\Nesseby\, \Unjárga\)",1637.385897,200.4975472,13,"Øst-Finnmark"
2010,"FINNMARK","2030",5071579.322,"Sør-Varanger",5106.983189,1135.686092,13,"Øst-Finnmark"
2010,"HORDALAND","1211",2000573.883,"Etne",813.6223475,78.34093032,3,"Karmøy - Sotra"
2010,"HORDALAND","1216",5750932.065,"Sveio",373.9963504,127.8434417,3,"Karmøy - Sotra"
2010,"HORDALAND","1219",7892854.641,"Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
2010,"HORDALAND","1221",1244207.691,"Stord",225.8352936,82.10288014,3,"Karmøy - Sotra"
2010,"HORDALAND","1222",7989390.994,"Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
2010,"HORDALAND","1223",18133899.491,"Tysnes",482.4829466,227.3679339,3,"Karmøy - Sotra"
2010,"HORDALAND","1224",20981801.847,"Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
2010,"HORDALAND","1227",8111443.217,"Jondal",330.9853245,83.91339296,3,"Karmøy - Sotra"
2010,"HORDALAND","1238",8928617.416,"Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra"
2010,"HORDALAND","1241",8821563.933,"Fusa",507.0776654,129.2463033,3,"Karmøy - Sotra"
2010,"HORDALAND","1242",2407459.009,"Samnanger",290.0844722,21.0179771,3,"Karmøy - Sotra"
2010,"HORDALAND","1243",4054292.839,"Os",245.5334546,105.9583688,3,"Karmøy - Sotra"
2010,"HORDALAND","1244",15597959.224,"Austevoll",947.0877377,829.8981232,3,"Karmøy - Sotra"
2010,"HORDALAND","1245",4800350.098,"Sund",564.9350737,465.3951173,3,"Karmøy - Sotra"
2010,"HORDALAND","1246",3167837.812,"Fjell",768.9276823,620.7603078,3,"Karmøy - Sotra"
2010,"HORDALAND","1247",3680500.568,"Askøy",219.6391485,118.5156823,4,"Sotra - Stadt"
2010,"HORDALAND","1253",10168332.356,"Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
2010,"HORDALAND","1256",2075320.664,"Meland",130.5215556,37.93871393,4,"Sotra - Stadt"
2010,"HORDALAND","1259",6733272.365,"Øygarden",985.9432893,919.148288,4,"Sotra - Stadt"
2010,"HORDALAND","1260",6523091.702,"Radøy",209.7977221,98.34900146,4,"Sotra - Stadt"
2010,"HORDALAND","1263",4221612.562,"Lindås",637.0389369,162.042687,4,"Sotra - Stadt"
2010,"HORDALAND","1264",340837.736,"Austrheim",161.9491533,104.393437,4,"Sotra - Stadt"
2010,"HORDALAND","1266",787191.275,"Masfjorden",641.7115291,85.64212657,4,"Sotra - Stadt"
2010,"MØRE OG ROMSDAL","1502",2418653.037,"Molde",585.0810002,222.447664,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1505",9772545.78,"Kristiansund",669.4597917,582.0243919,6,"Nordmøre - Sør-Trøndelag"
2010,"MØRE OG ROMSDAL","1511",8132479.584,"Vanylven",483.5926223,98.374729,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1514",1600513.551,"Sande",458.0518878,364.8451659,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1515",670408.826,"Herøy",1193.288082,1073.763572,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1519",3480012.071,"Volda",656.4932671,109.2593826,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1520",4800664.223,"Ørsta",943.5737474,139.138279,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1524",4303192.511,"Norddal",986.6701771,43.15651477,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1525",4383302.223,"Stranda",944.3724368,78.50341444,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1528",306924.502,"Sykkylven",400.5986337,62.80058497,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1529",854901.908,"Skodje",156.8868977,36.85781839,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1532",8215772.485,"Giske",907.7717564,867.2287433,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1534",4721762.737,"Haram",1063.325832,802.1936015,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1535",1861894.844,"Vestnes",466.4075422,114.7066027,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1539",4562680.212,"Rauma",1635.105545,132.9582198,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1543",1556290.761,"Nesset",1131.560319,85.48888667,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1545",1471110.144,"Midsund",275.1037587,180.4542533,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1547",2875863.942,"Aukra",461.7591187,402.6819283,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1548",1672431.349,"Fræna",1123.537617,753.7385211,5,"Stad - Hustadvika"
2010,"MØRE OG ROMSDAL","1554",5805251.679,"Averøy",718.5878787,542.9088935,6,"Nordmøre - Sør-Trøndelag"
2010,"MØRE OG ROMSDAL","1557",8915675.762,"Gjemnes",470.6056636,88.97445949,6,"Nordmøre - Sør-Trøndelag"
2010,"MØRE OG ROMSDAL","1560",1297507.344,"Tingvoll",504.8050354,167.995332,6,"Nordmøre - Sør-Trøndelag"
2010,"MØRE OG ROMSDAL","1563",NA,"Sunndal",1799.591061,86.22058664,6,"Nordmøre - Sør-Trøndelag"
2010,"MØRE OG ROMSDAL","1571",12172019.539,"Halsa",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
2010,"MØRE OG ROMSDAL","1573",19996990.673,"Smøla",2154.4903,1882.580854,6,"Nordmøre - Sør-Trøndelag"
2010,"MØRE OG ROMSDAL","1576",11842855.607,"Aure",1048.31036,406.9303226,6,"Nordmøre - Sør-Trøndelag"
2010,"NORDLAND","1804",1902410.058,"Bodø",4826.69546,3431.421782,9,"Vestfjorden - Vesterålen"
2010,"NORDLAND","1811",8500811.513,"Bindal",1905.535218,641.2837483,7,"Nord-Trøndelag - Bindal"
2010,"NORDLAND","1812",5413048.378,"Sømna",790.0974216,594.8391077,8,"Helgeland - Bodø"
2010,"NORDLAND","1813",3788977.024,"Brønnøy",2099.156683,1052.809515,8,"Helgeland - Bodø"
2010,"NORDLAND","1815",2731278.359,"Vega",2921.376588,2756.590844,8,"Helgeland - Bodø"
2010,"NORDLAND","1816",3506781.307,"Vevelstad",661.1474773,122.0988447,8,"Helgeland - Bodø"
2010,"NORDLAND","1818",5696802.001,"Herøy",2262.099657,2197.637411,8,"Helgeland - Bodø"
2010,"NORDLAND","1820",7083720.189,"Alstahaug",585.2205361,397.1046147,8,"Helgeland - Bodø"
2010,"NORDLAND","1824",2713372.999,"Vefsn",2030.300385,100.8914234,8,"Helgeland - Bodø"
2010,"NORDLAND","1827",6803116.314,"Dønna",759.3091081,567.3688444,8,"Helgeland - Bodø"
2010,"NORDLAND","1828",1369315.923,"Nesna",402.8211117,219.6396197,8,"Helgeland - Bodø"
2010,"NORDLAND","1833",877819.393,"Rana",4588.20917,128.0210568,8,"Helgeland - Bodø"
2010,"NORDLAND","1834",7038717.023,"Lurøy",1337.693384,1072.508261,8,"Helgeland - Bodø"
2010,"NORDLAND","1835",1777151.217,"Træna",1793.812792,1777.298315,8,"Helgeland - Bodø"
2010,"NORDLAND","1836",13690756.371,"Rødøy",3103.057128,2391.768309,8,"Helgeland - Bodø"
2010,"NORDLAND","1837",9980165.808,"Meløy",2746.283777,1872.455608,8,"Helgeland - Bodø"
2010,"NORDLAND","1838",6266368.077,"Gildeskål",1502.253204,837.5510572,8,"Helgeland - Bodø"
2010,"NORDLAND","1840",2988451.104,"Saltdal",2245.948768,29.75933009,8,"Helgeland - Bodø"
2010,"NORDLAND","1841",935620.153,"c(\Fauske\, \Fuossko\)",1293.965081,96.99544864,8,"Helgeland - Bodø"
2010,"NORDLAND","1845",11346995.28,"Sørfold",1829.725893,192.322705,9,"Vestfjorden - Vesterålen"
2010,"NORDLAND","1848",13643198.04,"Steigen",3484.477675,2475.231549,9,"Vestfjorden - Vesterålen"
2010,"NORDLAND","1849",5084572.402,"c(\Hamarøy\, \Hábmer\)",1562.514447,528.9225273,9,"Vestfjorden - Vesterålen"
2010,"NORDLAND","1850",4043633.555,"c(\Tysfjord\, \Divtasvuodna\)",1929.019449,465.2612621,9,"Vestfjorden - Vesterålen"
2010,"NORDLAND","1851",5648846.404,"Lødingen",1043.931094,516.5166935,9,"Vestfjorden - Vesterålen"
